ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
FBSYR1147-13	Insecta	1.000000	Diptera	1.000000	Tachinidae	1.000000	Exoristinae	1.000000	Goniini	0.727500	Botria	0.621800	Botria_subalpina	0.621800
GBEPT1408-14	Insecta	1.000000	Trichoptera	1.000000	Limnephilidae	1.000000	Limnephilinae	1.000000	Limnephilinae_dummy_tribe	1.000000	Potamophylax	1.000000	Potamophylax_latipennis	0.762600
GBEPT2348-15	Insecta	1.000000	Trichoptera	1.000000	Limnephilidae	1.000000	Limnephilinae	1.000000	Limnephilinae_dummy_tribe	1.000000	unk	0.999219	unk	0.999219
GBEPT791-14	Insecta	1.000000	Trichoptera	1.000000	Limnephilidae	1.000000	Limnephilinae	1.000000	Limnephilinae_dummy_tribe	1.000000	Limnephilus	1.000000	Limnephilus_flavicornis	1.000000
FBAQU253-09	Insecta	1.000000	Trichoptera	1.000000	Apataniidae	1.000000	Apataniinae	1.000000	Apataniinae_dummy_tribe	1.000000	Apatania	1.000000	Apatania_dalecarlica	0.808800
GST329-15	Insecta	1.000000	Trichoptera	1.000000	Apataniidae	1.000000	Apataniinae	1.000000	Apataniinae_dummy_tribe	1.000000	Apatania	1.000000	Apatania_dalecarlica	0.807900
FBAQU269-09	Insecta	1.000000	Trichoptera	1.000000	Molannidae	1.000000	Molannidae_dummy_subfamily	1.000000	Molannidae_dummy_tribe	1.000000	Molanna	1.000000	Molanna_nigra	1.000000
FBAQU1513-13	Insecta	1.000000	Trichoptera	1.000000	Leptoceridae	1.000000	Leptocerinae	1.000000	Leptocerinae_dummy_tribe	1.000000	unk	0.895964	unk	0.895964
FBAQU1158-12	Insecta	1.000000	Trichoptera	1.000000	Beraeidae	1.000000	Beraeidae_dummy_subfamily	1.000000	Beraeidae_dummy_tribe	1.000000	Beraea	1.000000	Beraea_pullata	1.000000
FBCAD077-10	Insecta	1.000000	Trichoptera	1.000000	Rhyacophilidae	0.981700	Rhyacophilidae_dummy_subfamily	0.981700	Rhyacophilidae_dummy_tribe	0.981700	Rhyacophila	0.981700	unk	0.850269
GMGMV104-20	Insecta	1.000000	Hymenoptera	1.000000	Pteromalidae	0.977400	Pteromalinae	0.977400	Pteromalini	0.977400	unk	0.890360	unk	0.890360
GMGMU1789-20	Insecta	1.000000	Hymenoptera	1.000000	Eulophidae	1.000000	Entedoninae	1.000000	Entedoninae_dummy_tribe	1.000000	unk	0.652100	unk	0.652100
SMNSP634-19	Insecta	1.000000	Hymenoptera	1.000000	unk	0.780700	unk	0.780700	unk	0.780700	unk	0.780700	unk	0.780700
BCHYM8629-15	Insecta	1.000000	Hymenoptera	1.000000	Eulophidae	1.000000	Eulophinae	1.000000	Eulophinae_dummy_tribe	1.000000	Cirrospilus	1.000000	Cirrospilus_diallus	1.000000
BCHYM16696-18	Insecta	1.000000	Hymenoptera	1.000000	unk	0.682700	unk	0.682700	unk	0.682700	unk	0.682700	unk	0.682700
BCHYM2992-14	Insecta	0.830500	Hymenoptera	0.830500	unk	0.689100	unk	0.689100	unk	0.689100	unk	0.689100	unk	0.689100
SMNSH039-23	Insecta	1.000000	Hymenoptera	1.000000	unk	0.840200	unk	0.840200	unk	0.840200	unk	0.840200	unk	0.840200
BCHYM9366-15	Insecta	1.000000	Hymenoptera	1.000000	Philanthidae	1.000000	Philanthinae	1.000000	Cercerini	0.985800	Cerceris	0.985800	unk	0.607098
FBAPC304-10	Insecta	1.000000	Hymenoptera	1.000000	Andrenidae	1.000000	Andreninae	1.000000	Andrenini	1.000000	Andrena	1.000000	unk	0.671534
FBAPD069-11	Insecta	1.000000	Hymenoptera	1.000000	Andrenidae	1.000000	Andreninae	1.000000	Andrenini	1.000000	Andrena	1.000000	unk	0.694000
